01intro	10	พระภิกขุปาฏิโมกข์			This is for four bhikkhus; if there are 5, 6, 7, 8, 9, 10 up to 19, or 20 bhikkhus, the Pāli word should be changed as follows: pañca, cha, satta, aṭṭha, nava, dasa up to ekūnavīsati or vīsati bhikkhū, respectively. The number in Pāli language should be changed according to the number of bhikkhus gathering in the uposatha or pavāraṇā hall, as the case may be.
01intro	11	พระภิกขุปาฏิโมกข์			If it is pavāraṇā day, the word “yathājja pavāraṇā” (as today is pavāraṇā day) should be used.
01intro	12	พระภิกขุปาฏิโมกข์			If it is the 14th and uposatha day or the 14th and pavāraṇā day or the 15th and pavāraṇā day, the Pāli words should be changed into “cātuddaso” or “cātuddasī” or “paṇṇarasī”, respectively.
01intro	13	พระภิกขุปาฏิโมกข์			If it is the pavāraṇā day, the words “Saṅghapavāra- ṇārahā pañca vā” (5 or more than that who are appropriate for saṅgha- pavāraṇā) should be used.
01intro	14	พระภิกขุปาฏิโมกข์			If it is pavāraṇā day, the words “evantaṁ pavāraṇākammaṁ” should be used.
01intro	15	พระภิกขุปาฏิโมกข์			If it is pavāraṇā day, the word “pavāraṇākammassa” should be used.
01intro	16	พระภิกขุปาฏิโมกข์			If it is pavāraṇā day, the words “kariyamānā pavāraṇā saṅghena anumānetabbā” should be used. NOTE The four Characteristics of Uposathakamma
02bbkjn	1	บุพพกรณ์และบุพพกิจ			Four bhikkhus or more who are qualified, not having fallen into Pārājika and not having been excluded by the Saṅgha.
02bbkjn	2	บุพพกรณ์และบุพพกิจ			They do not leave “hatthapāsa” or forearm’s length between each other.
02bbkjn	3	บุพพกรณ์และบุพพกิจ			They are in the same boundary.
02bbkjn	4	บุพพกรณ์และบุพพกิจ			There is no disqualified person in their gathering. The Words of the Venerable Elder (spoken by the most senior bhikkhu present in the sangha to the Pāṭimokkha-reciter, but omitted if the most senior bhikkhu is reciting the Pāṭimokkha). Pubbakaraṇa-pubbakiccāni samāpetvā imissa nisinnassa bhikkhusaṅghassa anumatiyā pāṭimokkhaṁ uddesituṁ* ajjhesanaṁ karomi. With permission of the bhikkhusaṅgha who have finished the preliminary works and duties and sat down here, may I invite (you) to recite the Pāṭimokkha. __________________ * If it is pavāraṇā day, the words “pavāraṇā yattiṁ ṭhapetuṁ” Pubbakiccaṁ Uposathakaraṇato1 pubbe navavidhaṁ pubbakiccaṁ kātabbaṁ hoti: Taṇṭhānasammajjanañca; tattha padīpujjalanañca; āsanapaññapanañca; pānīyaparibhojanīyūpaṭṭhapanañca; chandārahānaṁ bhikkhūnaṁ chandāharaṇañca; tesaññeva akatuposathānaṁ pārisuddhiyāpi2 āharaṇañca; utukkhānañca; bhikkhugaṇanā ca; bhikkhunīnamovādo cā’ti. Tattha purimesu catūsu kiccesu padīpakiccaṁ idāni suriyalokassa atthitāya natthi. Aparāni tīṇi3 bhikkhūnaṁ vattaṁ jānantehi ārāmikehipi4 bhikkhūhipi katāni pariniṭṭhitāni honti. Chandāharaṇa pārisuddhi-aharaṇāni5 pana imissaṁ sīmāyaṁ hatthapāsaṁ vijahitvā nisinnānaṁ bhikkhūnaṁ abhāvato nathhi. Utukkhānaṁ nāma ettakaṁ atikkantaṁ ettakaṁ avasiṭṭhanti evaṁ utu-ācikkhanaṁ; Utūnīdha pana sāsane hemanta-gimha-vassānānaṁ vasena tīṇi honti. Ayaṁ hemantotu6 asmiñca utumhi aṭṭha uposathā, iminā pakkhena. eko uposatho sampatto, dve uposathā atikkantā pañca uposathā avasiṭṭhā 7 Iti evaṁ sabbehi āyasmantehi utukkhānaṁ dhāretabbaṁ. (Evaṁ bhante). Bhikkhugaṇanā nāma imasmiṁ uposathagge uposathatthāya8 sannipatitā bhikkhū ettakāti bhikkhūnaṁ gaṇanā, Imasmiṁ pana uposathagge9 cattāro10 bhikkhū sannipatitā honti, Iti sabbehi āyasmantehi bhikkhugaṇanāpi dhāretabbā. (Evaṁ bhante). Bhikkhunīnamovādo pana idāni tāsaṁ natthitāya natthi. Iti sakaraṇokāsānaṁ pubbakiccānaṁ katattā nikkaraṇokāsānaṁ pubbakiccānaṁ pakatiyā pariniṭṭhitattā evantaṁ navavidhaṁ pubbakiccaṁ pariniṭṭhitaṁ hoti. Niṭṭhite ca Pubbakicce. Sace so divaso cātuddasi-paṇṇarasī sāmaggīnamaññataro yathājja uposatho11 paṇṇaraso,12 I. yāvatikā ca bhikkhu kammappattā saṅghuposathārahā cattāro13 vā tato vā atirekā pakatattā pārājikaṁ anāpannā saṅghena vā anukkhittā, II. te ca kho hatthapāsaṁ avijahitvā ekasīmāyaṁ tḥita, III. tesañca vikālabhojanādivasena vatthusabhāgāpattiyo ce na vijjanti, IV. tesañca hatthapāse hatthapāsato bahikaraṇavasena vajjetabbo koci vajjanīyapuggalo ce natthi. Evantaṁ uposathakammaṁ14 imehi catūhi lakkhaṇehi saṅgahitaṁ pattakallaṁ nāma hoti, kātuṁ yuttarūpaṁ. Uposathakammassa15 pattakallattaṁ viditvā idāni kariyamāno uposatho saṅghena anumānetabbo.16 (Sādhu, Bhante) Bhikkhupāṭimokkhaṁ Namo tassa Bhagavato Arahato Sammā Sambhuddhassa. (Three times.) (Tikkhattuṁ) Suṇātu me bhante1 saṅgho. Ajj’uposatho paṇṇaraso.2 Yadi saṅghassa pattakallaṁ, saṅgho uposathaṁ kareyya pāṭimokkhaṁ uddiseyya. Kiṁ saṅghassa pubbakiccaṁ? Pārisuddhiṁ āyasmanto ārocetha, pāṭimokkhaṁ uddisissāmi, taṁ sabbeva santā sādhukaṁ suṇoma manasikaroma. Yassa siyā āpatti, so āvikareyya, asantiyā āpattiyā tuṇhī bhavitabbaṁ, tuṇhī bhāvena kho pan’āyasmante parisuddhā’ti vedissāmi. Yathā kho pana paccekapuṭṭhassa veyyākaraṇaṁ hoti, evaṁ evaṁ evarūpāya parisāya yāvatatiyaṁ anussāvitaṁ hoti. Yo pana bhikkhu yāvatatiyaṁ anussāviyamāne saramāno santiṁ āpattiṁ n’āvikareyya, sampajānamusāvādassa hoti. Sampajānamusāvādo kho pan’āyasmanto antarāyiko dhammo vutto bhagavatā. Tasmā saramānena bhikkhunā __________________ 1 “Suṇātu me āvuso saṅgho” if the most senior bhikkhu is reciting the Pātimokkha. 2 “Cātuddaso” if uposatha is on the fourteenth. āpannena visuddhāpekkhena santī āpatti āvikātabbā, āvikatā hissa phāsu hoti. (Nidānuddeso niṭṭhito.) Pārājikā Tatr’ime cattāro pārājikā dhammā uddesaṁ āgacchanti.
04parjk	1	ปาราชิก ๔		โย ปะนะ ภิกขุ ภิกขูนัง สิกขาสาชีวะสะมาปันโน สิกขัง อัปปัจจักขายะ ทุพพัล๎ยัง อะนาวิกัต๎วา เมถุนัง ธัมมัง ปะฏิเสเวยยะ อันตะมะโส ติรัจฉานะคะตายะปิ, ปาราชิโก โหติ อะสังวาโส.	
04parjk	2	ปาราชิก ๔		โย ปะนะ ภิกขุ คามา วา อะรัญญา วา อะทินนัง เถยยะสังขาตัง อาทิเยยยะ, ยะถารูเป อะทินนาทาเน ราชา โน โจรัง คะเหต๎วา หะเนยยุง วา พันเธยยุง วา ปัพพาเชยยุง วา “โจโรสิ พาโลสิ มุฬ๎โหสิ เถโนสีติ, ตะถารูปัง ภิกขุ อะทินนัง อาทิยะมาโน, อะยัมปิ ปาราชิโก โหติ อะสังวาโส.	
04parjk	3	ปาราชิก ๔		โย ปะนะ ภิกขุ สัญจิจจะ มะนุสสะวิคคะหัง ชีวิตา โวโรเปยยะ, สัตถะหาระกัง วาสสะ ปะริเยเสยยะ, มะระณะ วัณณัง วา สังวัณเณยยะ, มะระณายะ วา สะมาทะเปยยะ “อัมโภ ปุริสะ กิง ตุยหิมินา ปาปะเกนะ ทุชชีวิเตนะ, มะตันเต ชีวิตา เสยโยติ, “อิติ จิตตะมะโน จิตตะสังกัปโป อะเนกะปะริยาเยนะ มะระณะวัณณัง วา สังวัณเณยยะ, มะระณายะ วา สะมาทะเปยยะ, อะยัมปิ ปาราชิโก โหติ อะสังวาโส. พระภิกขุปาฏิโมกข์	
04parjk	4	ปาราชิก ๔		โย ปะนะ ภิกขุ อะนะภิชานัง อุตตะริมะนุสสะธัมมัง อัตตูปะนายิกัง อะละมะริยะญาณะทัสสะนัง สะมุทาจะเรยยะ “อิติ ชานามิ, อิติ ปัสสามีติ; ตะโต อะปะเรนะ สะมะเยนะ สะมะนุคคาหิยะมาโน วา อะสะมะนุคคาหิยะมาโน วา อาปันโน วิสุทธาเปกโข เอวัง วะเทยยะ “อะชานะเมวัง อาวุโส อะวะจัง ‘ชานามิ’ อะปัสสัง ‘ปัสสามิ’ ตุจฉัง มุสา วิละปินติ, อัญญัต๎ระ อะธิมานา, อะยัมปิ ปาราชิโก โหติ อะสังวาโส. อุททิฏฐา โข อายัส๎มันโต จัตตาโร ปาราชิกา ธัมมา, เยสัง ภิกขุ อัญญะตะรัง วา อัญญะตะรัง วา อาปัชชิต๎วา นะ ละภะติ ภิกขูหิ สัทธิง สังวาสัง, ยะถา ปุเร, ตะถา ปัจฉา, ปาราชิโก โหติ อะสังวาโส. ตัตถายัส๎มันเต ปุจฉามิ. กัจจิตถะ ปะริสุทธา ? ทุติยัมปิ ปุจฉามิ. กัจจิตถะ ปะริสุทธา ? ตะติยัมปิ ปุจฉามิ. กัจจิตถะ ปะริสุทธา ? ปะริสุทเธตถายัส๎มันโต, ตัส๎มา ตุณ๎หี, เอวะเมตัง ธาระยามิ. ปาราชิกุทเทโส นิฏฐิโต. พระภิกขุปาฏิโมกข์ สังฆาทิเสส 13 อิเม โข ปะนายัส๎มันโต เตระสะ สังฆาทิเสสา ธัมมา อุทเทสัง อาคัจฉันติ.	
05snkts	1	สังฆาทิเสส ๑๓	โย ปน ภิกฺขุ ภิกฺขูนํ สิกฺขาสาชีวสมาปนฺโน สิกฺขํ อปฺปจฺจกฺขาย ทุพฺพลฺยํ อนาวิกตฺวา เมถุนํ ธมฺมํ ปฏิเสเวยฺย อนฺตมโส ติรจฺฉานคตายปิ, ปาราชิโก โหติ อสํวาโส. สญฺเจตนิกา สุกฺกวิสฏฺฐิ, อญฺญตฺร สุปินนฺตา สงฺฆาทิเสโส.	สัญเจตะนิกา สุกกะวิสัฏฐิ, อัญญัต๎ระ สุปินันตา สังฆาทิเสโส.	Yo pana bhikkhu bhikkhūnaṁ sikkhāsājīvasamāpanno sikkhaṁ appaccakkhāya dubbalyaṁ anāvikatvā methunaṁ dhammaṁ paṭiseveyya antamaso tiracchānagatāya’pi; pārājiko hoti asaṁvāso. Sañcetanikā sukkavisaṭṭhi aññatra supinantā saṅghādiseso.
05snkts	2	สังฆาทิเสส ๑๓	โย ปน ภิกฺขุ คามา วา อรญฺญา วา อทินฺนํ เถยฺยสงฺขาตํ อาทิเยยฺย, ยถารูเป อทินฺนาทาเน ราชาโน โจรํ คเหตฺวา หเนยฺยุํ วา พนฺเธยฺยุํ วา ปพฺพาเชยฺยุํ วา “โจโรสิ พาโลสิ มูฬฺโหสิ เถโนสีติ; ตถารูปํ ภิกฺขุ อทินฺนํ อาทิยมาโน, อยมฺปิ ปาราชิโก โหติ อสํวาโส. โย ปน ภิกฺขุ โอติณฺโณ วิปริณเตน จิตฺเตน มาตุคาเมน สทฺธึ กายสํสคฺคํ สมาปชฺเชยฺย, หตฺถคาหํ วา เวณิคาหํ วา อญฺญตรสฺส วา อญฺญตรสฺส วา องฺคสฺส ปรามสนํ, สงฺฆาทิเสโส.	โย ปะนะ ภิกขุ โอติณโณ วิปะริณะเตนะ จิตเตนะ มาตุคาเมนะ สัทธิง กายะสังสัคคัง สะมาปัชเชยยะ, หัตถะ- คาหัง วา เวณิคาหัง วา อัญญะตะรัสสะ วา อัญญะตะรัสสะ วา อังคัสสะ ปะรามะสะนัง, สังฆาทิเสโส.	Yo pana bhikkhu gāmā vā araññā vā adinnaṁ theyyasaṅkhātaṁ ādiyeyya, yathārūpe adinnādāne rājāno coraṁ gahetvā haneyyuṁ vā bandheyyuṁ vā pabbājeyyuṁ vā, “Coro’si bālo’si muḷho’si theno’sī”ti. Tathārūpaṁ bhikkhu adinnaṁ ādiyamāno; ayam’pi pārājiko hoti asaṁvāso. Yo pana bhikkhu otiṇṇo vipariṇatena cittena mātugāmena saddhiṁ kāyasaṁsaggaṁ samāpajjeyya, hatthagāhaṁ vā veṇigāhaṁ vā aññatarassa vā aññatarassa vā aṅgassa parāmasanaṁ, saṅghādiseso.
05snkts	3	สังฆาทิเสส ๑๓	โย ปน ภิกฺขุ สญฺจิจฺจ มนุสฺสวิคฺคหํ ชีวิตา โวโรเปยฺย, สตฺถหารกํ วาสฺส ปริเยเสยฺย, มรณวณฺณํ วา สํวณฺเณยฺย, มรณาย วา สมาทเปยฺย “อมฺโภ ปุริส กึ ตุยฺหิมินา ปาปเกน ทุชฺชีวิเตน, มตนฺเต ชีวิตา เสยฺโยติ; อิติ จิตฺตมโน จิตฺตสงฺกปฺโป อเนกปริยาเยน มรณวณฺณํ วา สํวณฺเณยฺย, มรณาย วา สมาทเปยฺย; อยมฺปิ ปาราชิโก โหติ อสํวาโส. โย ปน ภิกฺขุ โอติณฺโณ วิปริณเตน จิตฺเตน มาตุคามํ ทุฏฺฐุลฺลาหิ วาจาหิ โอภาเสยฺย, ยถาตํ ยุวา ยุวตึ เมถุนูปสญฺหิตาหิ; สงฺฆาทิเสโส.	โย ปะนะ ภิกขุ โอติณโณ วิปะริณะเตนะ จิตเตนะ มาตุคามัง ทุฏฐุลลาหิ วาจาหิ โอภาเสยยะ, ยะถาตัง ยุวา ยุวะติง เมถุนูปะสัญหิตาหิ , สังฆาทิเสโส.	Yo pana bhikkhu sañcicca manussaviggahaṁ jīvitā voropeyya, satthahārakaṁ vāssa pariyeseyya, maraṇavaṇṇaṁ vā saṁvaṇṇeyya, maraṇāya vā samādapeyya, “ambho purisa kiṁ tuyh’ iminā pāpakena dujjīvitena? Matante jīvitā seyyo” ti, iti cittamano cittasaṅkappo anekapariyāyena maraṇavaṇṇaṁ vā saṁvaṇṇeyya, maraṇāya vā samādapeyya; ayam’pi pārājiko hoti asaṁvāso. Yo pana bhikkhu otiṇṇo vipariṇatena cittena mātugāmaṁ duṭṭhullāhi vācāhi obhāseyya. Yathā taṁ yuvā yuvatiṁ methunūpasañhitāhi, saṅghādiseso.
